sample_id	subpopulation	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
S_02572	admixed	-0.068497	0.146362	-0.002722	-0.022974	0.020421	0.013921	0.013736	-0.013644	0.006636	0.028833
S_02573	admixed	0.12857	0.18799	-0.05082	-0.011832	-0.002209	0.003061	0.00526	-0.032878	0.008482	-0.037117
S_02574	admixed	-0.124238	0.036029	0.009434	-0.016452	-0.029122	-0.00029	-0.009507	0.006686	0.019718	-0.014722
S_02575	admixed	0.131892	-0.053058	0.009696	0.008829	0.006855	0.012043	-0.003077	-0.035044	-0.014014	-0.016531
S_02576	admixed	-0.023419	0.131664	-0.00037	0.036268	0.021686	-0.000396	-0.00322	-0.014986	0.029502	-0.003902
S_02577	admixed	-0.172062	0.036579	0.006437	-0.013564	-0.006469	0.02465	-0.0059	-0.025376	0.024156	-0.000806
S_02578	admixed	0.061679	0.258338	-0.023798	0.024446	0.021651	0.005137	0.013528	0.034781	0.006491	0.004764
S_02579	admixed	-0.076036	0.148538	-0.003064	-0.004765	0.026321	0.020379	0.02065	-0.008158	0.003999	-0.015345
S_02580	admixed	0.136024	0.050452	-0.003816	-0.011931	-0.01707	-0.003146	0.035356	0.024971	0.018509	0.027642
S_02581	admixed	-0.110356	0.162495	0.002164	0.02517	0.006836	-0.025643	-0.028296	0.010153	-0.008005	0.010601
S_02582	admixed	-0.372032	0.209342	-0.020219	0.022077	-0.01513	0.019244	-0.019373	0.012723	-0.010244	0.003014
S_02583	admixed	-0.066089	0.004821	0.011918	0.007086	0.011638	-0.03518	0.000567	-0.027518	0.011575	0.005844
S_02584	admixed	-0.165222	-0.110989	-0.00856	0.021664	-0.010126	0.025691	-0.035544	0.016126	0.015355	-0.008082
S_02585	admixed	-0.02636	-0.13476	-0.029349	0.017595	0.036693	-0.032579	-0.005812	0.051083	0.011369	0.032223
S_02586	admixed	0.160293	-0.001026	-0.022754	-0.038034	-0.006654	-0.01277	-0.018517	0.021216	0.014216	-0.021354
S_02587	admixed	0.119831	0.179219	-0.053924	-0.004642	-0.026804	0.040691	-0.007141	-0.012872	-0.004689	-0.036134
S_02588	admixed	0.161832	-0.028907	0.003409	-0.010508	-0.033938	-0.001404	-0.036509	0.030071	0.028996	0.02211
S_02589	admixed	-0.107309	-0.200377	0.003493	-0.011544	-0.002546	0.029174	-0.005164	0.01058	-0.032568	0.031517
S_02590	admixed	-0.141697	-0.067655	-0.034683	-0.010445	0.010878	0.014346	-0.01256	-0.011603	0.033369	-0.004911
S_02591	admixed	-0.063704	0.047809	-0.01341	-0.014122	-0.009666	0.01	-0.026111	0.026182	-0.008566	0.044653
S_02592	admixed	0.047492	0.053128	0.003469	-0.024412	0.025512	-0.035113	-0.007625	0.01159	0.01135	-0.006113
S_02593	admixed	0.163046	-0.008399	0.008369	0.010704	0.013125	-0.02555	0.021672	0.015801	-0.046204	0.016779
S_02594	admixed	-0.065313	0.061072	0.028134	0.020364	-0.004313	0.023034	0.017179	0.009482	0.003156	0.003561
S_02595	admixed	0.145175	0.091331	0.000578	0.01491	-0.000746	0.006976	0.010456	0.007343	0.006639	0.011896
S_02596	admixed	-0.039291	0.066885	-0.041006	-0.002104	-0.013101	0.010177	0.005151	-0.003364	-0.055295	-0.027309
S_02597	admixed	-0.049517	-0.074847	0.019457	0.015771	0.003103	-0.019215	-0.001158	-0.019296	-0.028984	0.003074
S_02598	admixed	-0.001959	-0.010646	-0.043588	0.025396	-0.005844	3.7e-05	-0.037081	-0.010925	-0.00502	0.003907
S_02599	admixed	-0.024783	0.137681	0.005545	-0.013056	0.005585	0.037052	0.020314	0.032841	-0.020162	-0.029404
S_02600	admixed	0.007481	0.131248	-0.008002	0.025435	0.004757	0.002746	-0.006083	-0.029772	0.003663	0.030041
S_02601	admixed	-0.15723	0.169636	0.00741	-0.024873	0.031125	-0.006905	0.000125	-0.02879	0.001362	0.010497
S_02602	admixed	0.152823	-0.3051	-0.007487	-0.025872	-0.004213	-0.009359	0.036197	0.016798	-0.008557	-0.003305
S_02603	admixed	-0.089482	0.100588	-0.019618	-0.010717	0.016081	0.00109	0.013263	0.012124	0.000577	0.027008
S_02604	admixed	-0.054243	-0.053675	0.026265	0.031166	0.019374	-0.005947	0.012373	0.000268	-0.028895	0.01508
S_02605	admixed	0.017417	-0.104015	-0.019083	-0.001206	-0.000478	0.002861	0.03031	-0.03445	0.003906	0.034204
S_02606	admixed	-0.037594	0.078121	-0.016822	-0.000368	-0.011483	-0.025407	0.017784	0.010171	-0.03948	0.013203
S_02607	admixed	-0.007629	0.061775	-0.016869	0.041461	-0.010056	0.00976	-0.006746	-0.017123	0.011769	0.00194
S_02608	admixed	0.039436	0.039419	0.003058	-0.008045	0.012691	-0.007956	0.015316	0.00929	-0.028289	-0.002356
S_02609	admixed	-0.023327	-0.102122	0.014079	0.001058	0.014201	-0.03721	-0.022328	0.006671	-0.039408	0.001748
S_02610	admixed	-0.008755	-0.038879	-0.013291	0.019452	0.035368	-0.023215	-0.003473	0.009947	0.026163	-0.016586
S_02611	admixed	0.056809	0.025355	-0.019442	0.015644	0.003228	0.028195	-0.01654	-0.005988	0.001354	0.01968
S_02612	admixed	0.002521	0.193952	-0.036222	0.010883	-0.038654	0.010573	-0.006503	0.002786	-0.010859	0.009242
S_02613	admixed	-0.101664	0.24848	0.025477	-0.038631	0.006683	-0.021	-0.025405	-0.028825	0.015714	-0.023839
S_02614	admixed	-0.061298	0.036831	0.001748	0.012362	-0.01829	-0.010077	0.015261	-0.028297	-0.01677	0.029047
S_02615	admixed	-0.271488	0.024227	0.018231	-0.000625	0.003125	-0.016676	-0.004765	0.024228	0.016387	0.004559
S_02616	admixed	0.088164	-0.053861	0.012365	-0.036495	-0.059202	-0.015757	-0.029887	0.025683	0.006696	-0.009836
S_02617	admixed	0.141069	0.067254	0.024474	-0.034266	-0.01677	0.020303	0.027733	-0.02301	-0.008556	0.005165
S_02618	admixed	0.102988	0.096898	0.022605	-0.000962	-0.007619	0.020484	-0.008187	0.031945	-0.019381	0.010922
S_02619	admixed	-0.166609	0.010805	0.011466	0.016142	-0.014854	-0.007759	-0.025125	0.040796	-0.014292	-0.030521
S_02620	admixed	-0.109682	-0.042865	-0.001494	0.030375	-0.018232	-0.003291	-0.033345	0.019197	-0.019352	0.018413
S_02621	admixed	-0.17538	-0.107621	0.030487	-0.009095	-0.011748	0.007694	0.013849	0.015166	-0.005007	-0.001553
S_02622	admixed	0.024048	-0.084939	-0.020562	0.008036	-0.018504	-0.01277	0.000585	-0.013539	-0.034293	-0.01484
S_02623	admixed	0.056344	0.080663	-0.012494	0.002511	-0.000969	-0.033716	-0.027962	0.010258	0.041578	0.02473
S_02624	admixed	0.029641	-0.277892	0.018171	0.017765	-0.01127	0.006247	0.005453	-0.019701	0.028476	-0.006021
S_02625	admixed	0.045543	0.083175	0.003461	0.030177	0.001075	-0.00644	0.017238	0.021683	0.01376	-0.006573
S_02626	admixed	-0.117305	0.146832	0.016528	-0.038597	0.024955	-0.04249	-0.041683	0.040219	-0.000773	0.014316
S_02627	admixed	0.100681	-0.026856	-0.005879	0.008793	-0.013447	0.02089	-0.027005	0.021834	-0.00708	-0.005062
S_02628	admixed	-0.063461	0.021226	-0.001361	-0.006162	0.008789	-0.038784	-0.002301	0.024506	0.008527	-0.015977
S_02629	admixed	-0.160818	-0.010893	-0.005121	0.007999	0.027462	-0.006712	0.002231	-0.024139	0.012056	0.000744
S_02630	admixed	-0.039441	0.094743	0.022392	0.028193	-0.024278	0.04841	-0.053518	0.033871	0.018742	-0.003499
S_02631	admixed	0.048288	-0.085999	0.031245	-0.037943	-0.027063	-0.008915	-0.018992	0.006619	-0.002538	-0.005284
S_02632	admixed	-0.031388	-0.221024	0.007394	0.01321	0.020385	0.010413	0.007214	-0.005106	0.04243	-0.008415
S_02633	admixed	-0.231293	-0.07265	0.043473	-0.023016	0.004732	-0.029068	-0.021895	-0.005614	-0.022736	-0.003525
S_02634	admixed	0.119378	-0.035308	0.010408	0.0342	0.03191	0.016586	0.008857	-0.024329	0.003611	-0.011815
S_02635	admixed	0.059218	-0.080691	-0.009995	-0.017279	-0.006576	0.02006	0.003296	0.03364	-0.022952	-0.006186
S_02636	admixed	-0.007719	0.027632	0.005117	0.002754	-0.017054	-0.002929	-0.004544	-0.010461	0.02997	0.004016
S_02637	admixed	-0.005981	-0.122959	0.032046	0.00073	-0.01677	0.00115	0.007031	-0.002426	-0.003737	0.023191
S_02638	admixed	0.143686	0.178164	0.036645	0.016727	-0.002475	0.020564	0.012366	-0.012453	-0.002246	-0.034727
S_02639	admixed	-0.051628	0.105487	-0.009206	-0.019739	-0.006023	0.036867	0.004044	0.031714	0.023251	0.008437
S_02640	admixed	0.020986	-0.059792	-0.045578	-0.012577	0.001235	0.003044	0.023318	-0.004814	-0.043078	0.001784
S_02641	admixed	-0.014533	-0.041559	-0.028066	-0.006257	-0.031881	0.015931	0.011911	-0.013609	0.011436	-0.001604
S_02642	admixed	0.089479	0.111419	-0.003312	0.029338	-0.017084	0.0261	-0.0161	-0.015303	0.004965	0.003404
S_02643	admixed	0.096423	0.091078	-0.029969	-0.024573	-0.010594	0.00111	-0.013746	-0.012496	-0.005543	-0.002671
S_02644	admixed	0.046053	-0.023883	-0.003055	-0.018406	0.0023	0.031168	0.021469	-0.004161	0.015816	0.000373
S_02645	admixed	-0.028402	-0.029772	-0.018051	0.002671	0.023134	0.037238	-0.028709	0.043013	-0.01306	-0.014197
S_02646	admixed	-0.011091	0.070975	-0.012435	0.005913	-0.017166	-0.013205	-0.002429	0.011757	0.034942	0.00428
S_02647	admixed	-0.108088	0.229268	-0.012876	0.037451	0.051366	-0.00164	0.014497	-0.008606	0.013939	-0.034756
S_02648	admixed	-0.039642	-0.005596	0.018531	0.019805	-0.024968	-0.002698	-0.00438	-0.011724	-0.028225	-0.040503
S_02649	admixed	0.23239	-0.021141	-0.002055	-0.014517	0.018959	-0.00981	0.005605	-0.022175	0.011383	-0.010441
S_02650	admixed	0.043224	0.104737	-0.012568	-0.013327	-0.01426	0.040162	-0.011918	-0.001421	0.019188	-0.003103
S_02651	admixed	-0.078969	0.0375	-0.026186	0.017532	-0.014959	0.039675	0.019312	-0.02148	0.014023	-0.02374
S_02652	admixed	-0.142934	-0.050523	0.006781	0.045387	-0.017214	-0.02286	0.015921	0.015993	0.033485	-0.038396
S_02653	admixed	-0.101417	-0.091553	-0.002516	-0.001138	0.02838	0.012454	-0.02267	0.002441	0.028614	0.029507
S_02654	admixed	-0.117358	0.111298	0.037142	-0.007326	0.010955	0.011078	0.002947	0.004267	-0.02308	0.014125
S_02655	admixed	0.173886	0.080053	-0.003174	-0.015491	0.026161	-0.047457	0.025687	-0.015769	0.008873	0.011943
S_02656	admixed	0.05875	0.006911	-0.035858	0.009179	-0.034966	0.026771	-0.002749	0.050671	-0.012295	0.022956
S_02657	admixed	0.061183	-0.178288	-0.016162	-0.018133	0.01931	0.019524	0.009457	0.054745	-0.044489	-0.037192
S_02658	admixed	-0.014112	0.204242	0.013522	0.022407	-0.024642	-0.028805	0.028093	-0.006684	-0.009208	0.018634
S_02659	admixed	-0.122362	0.102963	0.008345	-0.034742	0.016214	0.009237	0.002613	-0.003039	0.010375	0.018543
S_02660	admixed	0.154324	-0.062877	-0.033932	0.007591	-0.002391	0.001676	-0.002104	-0.010921	-0.024143	-0.010048
S_02661	admixed	-0.029789	-0.113902	-0.035025	0.015861	-0.033305	0.022154	-0.010383	-0.013372	-0.022109	0.006937
S_02662	admixed	0.098624	-0.108716	-0.012168	0.02668	0.042642	0.014599	0.006777	0.013517	-0.018898	0.01363
S_02663	admixed	0.110182	0.148315	0.019747	0.007986	0.03477	-0.011209	-0.002878	0.025857	-0.01231	-0.01185
S_02664	admixed	0.027615	0.15556	-0.013741	-0.008418	0.019884	-0.026081	-0.018873	-0.035306	0.007821	-0.029545
S_02665	admixed	0.064055	0.125403	-0.006228	-0.016936	0.012	0.035506	0.004188	-0.008094	0.000715	0.003924
S_02666	admixed	-0.069099	0.03352	0.000389	0.042746	-0.002769	-0.005811	0.020894	-0.001874	0.010085	0.00747
S_02667	admixed	-0.018817	0.134946	-0.000623	0.028332	-0.012633	-0.003137	0.004911	-0.01062	0.000959	0.018434
S_02668	admixed	-0.005687	0.05915	0.014431	0.004509	0.00606	0.006624	0.030916	0.005563	-0.012475	0.014037
S_02669	admixed	-0.104322	-0.001481	0.01663	-0.047145	-0.007325	0.069244	0.010865	0.003707	0.029214	-0.022555
S_02670	admixed	-0.099116	-0.194429	-0.006023	0.004777	-0.009695	-0.006476	0.015181	-0.036319	0.009855	0.010707
S_02671	admixed	0.020558	-0.001905	-0.024035	0.002072	-0.03304	-0.019929	0.014257	-0.029196	0.032602	-0.028407
S_02672	admixed	-0.085576	0.159557	-0.002243	-0.017085	0.04494	-0.011239	0.027323	-0.004485	0.006808	-0.006852
S_02673	admixed	-0.059393	-0.163179	-0.009173	0.021547	0.033533	0.032	-0.013189	0.005981	0.02733	-0.007239
S_02674	admixed	0.0674	0.084091	0.000954	0.038271	-0.029967	0.013968	0.026018	0.029187	-0.019257	-0.035743
S_02675	admixed	-0.105734	-0.154336	-0.003111	-0.014394	0.0276	0.029923	0.021398	0.000104	0.005221	0.002585
S_02676	admixed	0.062016	0.096457	-0.018238	-0.007538	0.010698	-0.027691	-0.019032	0.010459	0.01226	-0.011916
S_02677	admixed	-0.049072	-0.119194	-0.039047	0.020687	-0.033054	-0.001078	-0.008031	-0.005301	0.014408	0.007762
S_02678	admixed	0.016458	-0.140556	0.019026	-0.026333	-0.018665	-0.013542	-0.023493	-0.001989	0.021903	0.01553
S_02679	admixed	0.188369	0.06724	0.023194	-0.017798	-0.01125	0.009809	-0.020254	-0.002948	-0.031327	-0.001627
S_02680	admixed	0.007581	-0.019424	0.007662	-0.017026	-0.02363	0.012901	0.028088	-0.001234	-0.010423	-0.016617
S_02681	admixed	0.182731	0.016766	-0.011517	-0.002673	-0.02415	0.003262	0.048693	0.003688	-0.002579	-0.011384
S_02682	admixed	0.15651	0.025614	-0.028209	-0.009951	0.015538	-0.005744	0.00741	0.010807	0.005092	0.020244
S_02683	admixed	0.13328	0.037577	-0.004514	-0.031229	0.024294	0.004441	0.019248	0.006216	-0.038944	0.014452
S_02684	admixed	0.020625	-0.10993	0.019217	-0.001373	-0.011625	-0.014332	-0.005357	0.024651	-0.035838	0.022224
S_02685	admixed	0.00456	0.139785	-0.04413	-0.018866	-0.017429	0.016591	-0.016795	0.00953	0.012293	-0.013358
S_02686	admixed	-0.034688	0.026518	-0.016668	0.008494	0.028531	0.008373	0.010486	-0.035587	0.004518	0.016405
S_02687	admixed	0.051217	0.004367	0.026734	0.008467	-0.024715	0.009984	0.019306	0.025396	0.01627	0.018386
S_02688	admixed	0.116047	-0.001793	0.000734	-0.013857	0.004012	-0.030927	-0.014793	0.00167	-0.004052	-0.008207
S_02689	admixed	-0.117286	0.027958	0.02717	0.021982	0.005099	-0.008074	-0.004736	0.022393	0.022243	0.032161
S_02690	admixed	0.104881	0.141557	0.0125	0.014822	0.007521	-0.0165	0.006825	0.001027	-0.014604	0.022354
S_02691	admixed	0.32751	0.086966	-0.005563	-0.029084	-0.021678	-0.013033	0.009919	0.037438	-0.018034	0.012851
S_02692	admixed	-0.102647	0.009203	-0.003325	0.008421	0.002969	0.013111	0.004401	-0.015677	-0.03395	-0.005629
S_02693	admixed	0.035251	0.033111	0.012486	0.00681	0.009418	0.014315	0.053858	-0.022571	-0.053865	0.002805
S_02694	admixed	-0.007017	0.131057	-0.04649	-0.021216	-0.052019	0.031753	-0.016937	0.010261	-0.023364	-0.001763
S_02695	admixed	0.027834	0.06768	-0.015342	-0.011999	0.007104	0.00919	0.004947	-0.027837	0.011318	0.00413
S_02696	admixed	0.012063	0.077399	0.013101	-0.009948	-0.022929	0.023726	-0.037041	0.011623	0.012229	-0.003682
S_02697	admixed	0.097556	0.070207	-0.00549	-0.002329	-0.003524	0.045156	0.007135	-0.009712	0.026796	-0.031551
S_02698	admixed	0.050339	0.026889	-0.004878	0.003426	-0.009529	-0.002592	0.011249	0.023786	-0.025317	0.001945
S_02699	admixed	0.027615	-0.091848	-0.019948	-0.017412	-0.009658	0.008886	0.009547	0.005477	-0.013674	0.011182
S_02700	admixed	-0.163599	-0.035082	0.010643	-0.013237	0.006269	0.009262	0.004721	-0.014768	-0.014298	-0.00518
S_02701	admixed	-0.085353	-0.003767	-0.002417	-0.014774	-0.021621	0.005336	-0.001808	0.005539	0.035716	-0.013362
S_02702	admixed	0.166961	-0.137956	0.01128	0.002267	-0.012183	-0.025491	0.01712	-0.041573	0.006438	-0.026461
S_02703	admixed	0.013217	0.156329	0.008437	0.00034	-0.003971	0.046037	0.009605	-0.039508	-0.030075	-0.013662
S_02704	admixed	0.102459	-0.138557	0.009244	-0.026067	-0.003977	-0.038549	-0.021144	0.020268	-0.034	-0.024458
S_02705	admixed	-0.003436	-0.078811	-0.032803	-0.011165	-0.012928	0.051062	0.001493	0.007948	0.027976	0.018563
S_02706	admixed	-0.036886	0.019172	0.02464	-0.030612	-0.011562	-0.012866	0.017353	-0.005786	0.026764	0.016039
S_02707	admixed	0.091815	0.143977	-0.02503	0.009023	0.017289	0.000242	0.018381	0.004542	0.033055	0.000283
S_02708	admixed	0.060348	-0.153235	0.017999	-0.01261	-0.010495	0.035366	-0.01337	0.003543	0.009312	0.001282
S_02709	admixed	0.046479	-0.064176	0.013471	-0.008499	-0.047724	0.007928	0.010259	0.014591	0.026772	-0.003945
S_02710	admixed	0.040145	-0.084041	-0.001577	0.014101	0.029516	-0.036675	-0.002703	0.027623	-0.039414	-0.02187
S_02711	admixed	0.003373	0.022619	0.014092	-0.005318	0.011304	0.008945	-0.001022	-0.073714	-0.003106	0.012442
S_02712	admixed	-0.166381	-0.166133	0.034182	0.016297	0.012055	0.001287	0.001248	-0.021864	0.00075	0.007316
S_02713	admixed	-0.006809	-0.000535	-0.048508	0.003385	0.001636	0.030374	0.004538	0.001051	-0.019956	-0.004305
S_02714	admixed	-0.039207	0.114054	0.01461	0.009878	-0.015762	0.012043	-0.001711	0.006913	-0.045698	0.017824
S_02715	admixed	-0.098898	0.104566	0.013951	-0.013637	-0.017442	-0.01993	-0.015812	-0.001879	-0.000111	0.007581
S_02716	admixed	0.158335	0.035163	-0.007861	0.005321	0.044979	-0.003333	-0.021634	0.006139	0.000476	-0.021682
S_02717	admixed	0.175962	-0.029634	0.004017	0.022533	-0.015393	-0.007736	0.00437	0.012705	0.00548	-0.000337
S_02718	admixed	-0.036326	0.01547	0.016211	-0.014298	-0.030178	-0.015076	0.030963	-0.054564	-0.000766	0.004306
S_02719	admixed	0.082609	-0.013719	-0.01306	0.046336	0.006657	-0.016766	-0.018259	-0.011899	0.002059	0.014432
S_02720	admixed	-0.03323	-0.04927	-0.018787	-0.00808	-0.005513	-0.017464	0.013409	-0.005297	0.022781	-0.002061
S_02721	admixed	-0.068027	-0.145254	-0.002735	-0.018703	0.034095	-0.02259	0.000773	-0.01725	-0.009035	-0.024965
S_02722	admixed	0.072463	0.152725	0.013785	-0.001746	-0.007338	0.006394	-0.001474	-0.022745	0.007177	-0.012774
S_02723	admixed	0.082735	0.021532	-0.015483	-0.00704	-0.039704	0.019428	-0.003375	0.023144	-0.007833	-0.045341
S_02724	admixed	0.067779	0.182281	-0.017223	-0.006839	-0.038976	-0.006438	0.014676	-0.002824	-0.028917	-0.027754
S_02725	admixed	-0.042419	-0.0604	-0.008434	0.002552	-0.018501	-0.058558	0.015459	-0.004077	0.003138	0.009818
S_02726	admixed	0.033448	-0.201292	-0.036357	0.029879	-0.017277	0.008074	-0.00861	-0.00336	0.026012	-0.02677
S_02727	admixed	-0.038985	0.036238	0.007455	-0.006928	0.00292	0.003364	-0.008623	-0.025179	-0.035532	-0.030292
S_02728	admixed	-0.042549	0.081366	-0.004412	0.012951	-0.025721	-0.016902	-0.008767	0.002979	-0.015664	0.052714
S_02729	admixed	-0.046317	-0.052055	0.040684	0.001254	-0.011949	-0.008601	-0.012003	-0.019289	0.004891	-0.007715
S_02730	admixed	-0.086255	-0.001891	0.025351	-0.007579	0.010285	0.014328	-0.031004	-0.023843	0.004137	0.001482
S_02731	admixed	0.101374	-0.022307	0.005915	0.002071	0.044169	0.024356	0.012466	-0.026922	-8e-06	-0.008334
S_02732	admixed	-0.006391	0.05916	0.023985	0.011363	0.005458	0.014452	-0.000513	0.034352	-0.017156	-0.016833
S_02733	admixed	0.039822	0.057338	0.000739	0.006153	-0.001524	-0.023909	-0.007356	-0.010846	0.017961	-0.023552
S_02734	admixed	-0.081747	0.117198	0.028657	0.009557	0.042065	-0.013635	0.016648	-0.035427	-0.01311	0.001818
S_02735	admixed	0.048073	0.007622	-0.001341	0.015546	0.021257	0.021222	0.021034	-0.007732	-0.019501	-0.020275
S_02736	admixed	-0.173973	0.137656	-0.011368	0.013259	-0.023834	0.0133	0.00541	0.005509	0.02513	-0.001373
S_02737	admixed	0.027106	0.009596	0.001885	0.008035	-0.002871	-0.019932	-0.005335	0.022265	0.026002	0.010891
S_02738	admixed	0.083143	0.012616	0.012752	0.002354	-0.000737	0.009921	-0.019	-0.019679	-0.01149	0.005986
S_02739	admixed	0.130741	-0.04819	0.035496	0.015657	-0.003182	0.001388	0.000555	0.014281	-0.006621	-0.003501
S_02740	admixed	-0.053672	-0.007695	0.007842	0.01658	0.005902	-0.023988	0.021362	-0.018711	-0.017993	0.012676
S_02741	admixed	0.091605	0.083145	-0.017784	-0.013353	-0.002437	0.03859	-0.035221	-0.015948	0.006512	0.011078
S_02742	admixed	0.06759	0.15248	0.001126	-0.015414	-0.006529	-0.014779	0.034912	-0.008629	-0.0004	-0.021176
S_02743	admixed	-0.024501	-0.097286	-0.040519	-0.001859	0.005859	-0.005245	0.002935	-0.013885	0.014784	0.00443
S_02744	admixed	-0.084974	-0.051221	-0.010085	0.021267	0.01551	0.009195	-0.007897	-0.02566	-0.01651	-0.025989
S_02745	admixed	0.041141	-0.19638	-0.003836	-0.011462	-0.022681	0.002651	-0.009472	-0.007811	-0.005626	0.007129
S_02746	admixed	0.104553	0.154716	-0.002052	0.019785	0.001114	0.012091	-0.035556	0.021802	0.01962	-0.004176
S_02747	admixed	0.068313	0.03201	-0.007528	0.015007	-0.002265	-0.000509	-0.013206	-0.012796	-0.018969	-0.017641
S_02748	admixed	-0.161256	0.035222	-0.009447	-0.052159	0.003813	-0.012632	0.026601	-0.047973	0.010482	-0.013921
S_02749	admixed	-0.062274	0.131455	-0.006972	-0.008815	-0.002988	-0.015563	0.006273	0.003728	-0.026777	-0.052892
S_02750	admixed	0.120845	-0.001643	0.004829	0.024017	0.011162	0.015046	0.021525	-0.005839	-0.008482	0.003921
S_02751	admixed	-0.073208	0.120934	-0.001461	-0.011734	0.00931	0.034452	-0.018256	-0.005061	0.004915	-0.001386
S_02752	admixed	0.160723	-0.026676	-0.010635	-0.005677	-0.000492	0.028487	0.014361	0.017209	0.037086	-0.009138
S_02753	admixed	0.035292	0.067189	0.02311	-0.019619	-0.013338	-0.00183	0.010187	0.019027	-0.011892	-0.055267
S_02754	admixed	0.018587	-0.059713	-0.007425	0.010365	-0.002263	0.000403	-0.028614	-0.025932	-0.010346	-0.003391
S_02755	admixed	-0.175252	0.059769	0.027441	0.012777	0.014744	0.023286	-0.037855	0.017848	-0.01223	-0.012898
S_02756	admixed	0.102626	0.161044	-0.008381	0.015892	-0.001589	-0.003636	0.040087	-0.011103	0.009674	0.001995
S_02757	admixed	-0.029581	0.142824	-0.000392	0.0105	-0.011127	0.005298	-0.001183	-0.002993	-0.057947	0.032647
S_02758	admixed	0.061849	0.080286	0.032149	0.007887	-0.001478	-0.000272	0.024559	-0.016822	-0.016783	-0.03736
S_02759	admixed	-0.03093	-0.027724	-0.034948	0.009703	-0.050152	-0.025283	0.001214	-0.010983	0.004766	-0.001329
S_02760	admixed	-0.149199	-0.102906	-0.003562	-0.013683	-0.037859	0.020189	-0.017657	0.00882	-0.030095	-0.011513
S_02761	admixed	-0.014209	0.096017	0.009625	-0.011918	-0.002714	0.015023	0.018604	-0.006981	-0.014403	0.006137
S_02762	admixed	-0.012642	0.029621	-0.015853	-0.004779	-0.002484	-0.025234	0.026159	0.018969	0.016918	0.011495
S_02763	admixed	0.164534	0.214887	0.00589	-0.010692	0.010535	0.000238	0.015532	0.010683	-0.001583	0.003486
S_02764	admixed	-0.129532	-0.092845	-0.041442	-0.036663	-0.027962	0.016371	0.00146	-0.010105	0.016229	-0.026877
S_02765	admixed	-0.09713	0.136645	-0.003539	-0.01009	0.006799	-0.024441	0.02259	0.007026	-0.054938	-0.017184
S_02766	admixed	-0.074189	-0.091429	0.00424	0.044889	-0.003071	-0.049651	0.010121	-0.013779	0.012374	-0.000384
